report_id,company_inn,sign,item_index,code,name,chapter
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,1,executionProceedings,"Нет действующих исполнительных производств, в которых выступает в качестве ответчика, это может указывать на то, что компания своевременно исполняет свои обязательства и не имеет серьезных финансовых проблем.",execproc
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,2,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,3,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,4,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,5,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,6,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,7,аrbitrationDefendant,"Не найдены арбитражные дела, в которых выступает в качестве ответчика, что может свидетельствовать о том, что компания, вероятно, соблюдает свои обязательства и эффективно решает возникающие споры.",arbitr
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,8,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,9,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,10,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,11,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,12,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,13,licenses,"У компании есть действующие лицензии - компания имеет право осуществлять определенные виды деятельности, требующие специального разрешения. Это может свидетельствовать о компетентности и надежности компании.",license
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,14,proceeds,"У компании есть выручка за предыдущий год в размере 41586.0 тыс. руб., что свидетельствует о наличии стабильного дохода и успешной деятельности.",finance
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,15,massOkved,"У компании небольшое количество кодов ОКВЭД, что может указывать на то, что компания сосредоточена на определенных видах деятельности и, вероятно, обладает опытом и специализацией в этих областях.",okved
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,16,webSite,"У компании есть сайт, что может свидетельствовать о том, что компания заинтересована в прозрачности своего бизнеса и стремится предоставить информацию о себе клиентам и партнерам. Сайт компании может содержать полезную информацию о ее деятельности, продуктах или услугах, контактах и т.д. Вы можете подробнее изучить информацию об услугах компании по указанной ссылке.",site
cec51940-3d5c-59fb-9e90-1b97be6f512e,2466275727,positive,17,governmentContract,"Есть выигранные госконтракты. Изучите информацию о количестве и сумме тендеров и контрактов, чтобы получить более полное представление о контрагенте и его деятельности.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,negative,0,massAddress,"Находится в реестре организаций с массовым адресом, что может быть признаком фиктивной регистрации.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,1,executionProceedings,"Нет действующих исполнительных производств, в которых выступает в качестве ответчика, это может указывать на то, что компания своевременно исполняет свои обязательства и не имеет серьезных финансовых проблем.",execproc
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,2,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,3,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,4,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,5,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,6,аrbitrationDefendant,"Не найдены арбитражные дела, в которых выступает в качестве ответчика, что может свидетельствовать о том, что компания, вероятно, соблюдает свои обязательства и эффективно решает возникающие споры.",arbitr
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,7,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,8,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,9,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,10,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,11,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,12,proceeds,"У компании есть выручка за предыдущий год в размере 50600.0 тыс. руб., что свидетельствует о наличии стабильного дохода и успешной деятельности.",finance
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,13,massOkved,"У компании небольшое количество кодов ОКВЭД, что может указывать на то, что компания сосредоточена на определенных видах деятельности и, вероятно, обладает опытом и специализацией в этих областях.",okved
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,14,profit,"У компании есть прибыль за предыдущий год в размере 12.0 тыс. руб., что указывает на эффективное управление затратами и положительные финансовые результаты.",finance
7ba47375-848a-568b-8126-1fe7168c7d62,9701318454,positive,15,currentAssets,"У компании имеются оборотные активы в размере 100.0 тыс. руб., что обеспечивает достаточную ликвидность для покрытия краткосрочных обязательств и ведения текущей деятельности.",finance
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,1,relatedCompanies,"У компании есть связанные компании, это позволяет проанализировать не только текущую деятельность контрагента, но и историю связанных с ним организаций. Изучите информацию о связанных компаниях, их деятельности и истории, чтобы получить более полное представление о контрагенте и его надежности.",relatedComp
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,2,executionProceedings,"Нет действующих исполнительных производств, в которых выступает в качестве ответчика, это может указывать на то, что компания своевременно исполняет свои обязательства и не имеет серьезных финансовых проблем.",execproc
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,3,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,4,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,5,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,6,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,7,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,8,аrbitrationDefendant,"Не найдены арбитражные дела, в которых выступает в качестве ответчика, что может свидетельствовать о том, что компания, вероятно, соблюдает свои обязательства и эффективно решает возникающие споры.",arbitr
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,9,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,10,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,11,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,12,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,13,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
8c2e6723-88b1-54e0-9ffd-bd7cb4d729a4,773467509356,positive,14,massOkved,"У компании небольшое количество кодов ОКВЭД, что может указывать на то, что компания сосредоточена на определенных видах деятельности и, вероятно, обладает опытом и специализацией в этих областях.",okved
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,1,relatedCompanies,"У компании есть связанные компании, это позволяет проанализировать не только текущую деятельность контрагента, но и историю связанных с ним организаций. Изучите информацию о связанных компаниях, их деятельности и истории, чтобы получить более полное представление о контрагенте и его надежности.",relatedComp
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,2,executionProceedings,"Нет действующих исполнительных производств, в которых выступает в качестве ответчика, это может указывать на то, что компания своевременно исполняет свои обязательства и не имеет серьезных финансовых проблем.",execproc
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,3,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,4,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,5,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,6,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,7,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,8,аrbitrationDefendant,"Не найдены арбитражные дела, в которых выступает в качестве ответчика, что может свидетельствовать о том, что компания, вероятно, соблюдает свои обязательства и эффективно решает возникающие споры.",arbitr
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,9,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,10,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,11,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,12,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,13,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,14,proceeds,"У компании есть выручка за предыдущий год в размере 2594595.0 тыс. руб., что свидетельствует о наличии стабильного дохода и успешной деятельности.",finance
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,15,massOkved,"У компании небольшое количество кодов ОКВЭД, что может указывать на то, что компания сосредоточена на определенных видах деятельности и, вероятно, обладает опытом и специализацией в этих областях.",okved
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,16,profit,"У компании есть прибыль за предыдущий год в размере 7612.0 тыс. руб., что указывает на эффективное управление затратами и положительные финансовые результаты.",finance
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,17,currentAssets,"У компании имеются оборотные активы в размере 171274.0 тыс. руб., что обеспечивает достаточную ликвидность для покрытия краткосрочных обязательств и ведения текущей деятельности.",finance
d7239c5b-0429-5e79-b336-930fb4b49bfc,7104080194,positive,18,uncurrentAssets,"У компании есть внеоборотные активы на сумму 30621.0 тыс. руб., что, вероятно, может говорить о стабильном положении и долгосрочных перспективах развития.",finance
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,negative,0,massOkved,"Компания имеет большое количество кодов ОКВЭД, что  может быть связано с попыткой компании охватить как можно больше направлений бизнеса, это может отрицательно сказаться на ее эффективности и надежности.",okved
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,1,executionProceedings,"Нет действующих исполнительных производств, в которых выступает в качестве ответчика, это может указывать на то, что компания своевременно исполняет свои обязательства и не имеет серьезных финансовых проблем.",execproc
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,2,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,3,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,4,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,5,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,6,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,7,аrbitrationDefendant,"Не найдены арбитражные дела, в которых выступает в качестве ответчика, что может свидетельствовать о том, что компания, вероятно, соблюдает свои обязательства и эффективно решает возникающие споры.",arbitr
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,8,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,9,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,10,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,11,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
6cbb9654-4d6f-5d6d-8f17-352fb91b8330,233000064283,positive,12,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,negative,0,executionProceedings,"Есть действующие исполнительные производства, в которых выступает в качестве ответчика, это может означать, что компания имеет неисполненные обязательства перед кредиторами или государственными органами. Такая информация негативно сказывается на репутации и кредитоспособности лица или организации, поскольку свидетельствует о возможных финансовых трудностях или нежелании выполнять свои обязательства.",execproc
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,negative,1,massOkved,"Компания имеет большое количество кодов ОКВЭД, что  может быть связано с попыткой компании охватить как можно больше направлений бизнеса, это может отрицательно сказаться на ее эффективности и надежности.",okved
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,negative,2,arbitrationDefendant,"Есть арбитражные дела, в которых выступает в качестве ответчика, что может указывать на наличие споров с контрагентами или государственными органами. Это может быть признаком нестабильности в деятельности компании и потенциальных финансовых рисков.",arbitr
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,1,relatedCompanies,"У компании есть связанные компании, это позволяет проанализировать не только текущую деятельность контрагента, но и историю связанных с ним организаций. Изучите информацию о связанных компаниях, их деятельности и истории, чтобы получить более полное представление о контрагенте и его надежности.",relatedComp
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,2,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,3,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,4,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,5,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,6,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,7,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,8,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,9,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,10,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,11,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,12,proceeds,"У компании есть выручка за предыдущий год в размере 1047502.0 тыс. руб., что свидетельствует о наличии стабильного дохода и успешной деятельности.",finance
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,13,profit,"У компании есть прибыль за предыдущий год в размере 3396.0 тыс. руб., что указывает на эффективное управление затратами и положительные финансовые результаты.",finance
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,14,currentAssets,"У компании имеются оборотные активы в размере 90106.0 тыс. руб., что обеспечивает достаточную ликвидность для покрытия краткосрочных обязательств и ведения текущей деятельности.",finance
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,15,uncurrentAssets,"У компании есть внеоборотные активы на сумму 34787.0 тыс. руб., что, вероятно, может говорить о стабильном положении и долгосрочных перспективах развития.",finance
53b98f17-76f4-580e-a522-93f3b9364e70,2016003057,positive,16,governmentContract,"Есть выигранные госконтракты. Изучите информацию о количестве и сумме тендеров и контрактов, чтобы получить более полное представление о контрагенте и его деятельности.",reestrs
dc4fc3b7-555c-5dfd-b5de-bef076b0b4c9,2901324364,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
